City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,bereket,39.2446,55.5154,17.6,59,1,3.49,TM,1730787564
365,cepu,-7.1475,111.5906,33.92,43,27,0.95,ID,1730787565
366,basawul,34.2475,70.8722,27.34,23,53,0.29,AF,1730787566
367,al mindak,20.1588,41.2834,17.18,69,1,1.65,SA,1730787567
368,kruisfontein,-34.0033,24.7314,12.49,85,100,5.15,ZA,1730787569
369,urzhar,47.093,81.6294,8.72,82,100,1.31,KZ,1730787570
370,leshan,29.5623,103.7639,16.78,80,96,0.87,CN,1730787571
371,road town,18.4167,-64.6167,27.99,75,100,6.2,VG,1730787572
372,saint-philippe,-21.3585,55.7679,24.61,76,24,4.19,RE,1730787573
373,marolambo,-20.05,48.1167,24.05,78,96,1.04,MG,1730787574
374,minas de marcona,-15.2119,-75.1103,13.33,89,86,4.28,PE,1730787576
375,galveston,29.3669,-94.9669,26.7,85,20,8.75,US,1730787577
376,nema,57.5067,50.5011,-5.45,85,99,0.38,RU,1730787578
377,nantucket,41.2835,-70.0995,12.06,82,40,9.06,US,1730787579
378,betio village,1.358,172.9211,30.02,73,43,4.86,KI,1730787580
379,illizi,26.4833,8.4667,21.06,32,74,2.47,DZ,1730787581
380,iwanai,42.9744,140.5089,6.13,56,98,5.25,JP,1730787582
381,tinajo,29.0788,-13.7081,18.49,82,20,4.12,ES,1730787584
382,callao,-12.0667,-77.15,19.29,88,100,6.69,PE,1730787585
383,jianshui,23.6363,102.8264,21.87,54,11,2.3,CN,1730787587
384,shizunai-furukawacho,42.3339,142.3669,8.22,56,93,7.39,JP,1730787588
385,assab,13.0092,42.7394,29.16,71,20,6.92,ER,1730787589
386,simanggang,1.2472,111.4528,31.99,66,40,1.54,MY,1730787590
387,xining,36.6167,101.7667,9.79,37,0,1.72,CN,1730787592
388,nombre de dios,23.85,-104.2333,9.7,80,0,1.97,MX,1730787593
389,pandan,14.0453,124.1694,27.15,88,99,5.18,PH,1730787594
390,kapit,2.0167,112.9333,31.99,56,77,1.85,MY,1730787595
391,gaildorf,49.0003,9.7695,3.04,95,64,1.37,DE,1730787596
392,vanimo,-2.6741,141.3028,29.23,74,84,2.95,PG,1730787597
393,highfields,-27.4518,151.9463,30.34,29,27,6.21,AU,1730787599
394,akjoujt,19.6969,-14.4164,25.86,20,31,4.13,MR,1730787600
395,talara,-4.5772,-81.2719,18.56,85,16,6.68,PE,1730787601
396,tabas,33.5959,56.9244,25.96,27,10,3.15,IR,1730787602
397,kavaratti,10.5669,72.642,28.06,70,94,2.52,IN,1730787603
398,ambon,-3.6954,128.1814,31.08,70,40,3.6,ID,1730787604
399,dhuusamarreeb,5.535,46.3861,28.2,59,55,4.45,SO,1730787606
400,beloyarskiy,63.7119,66.6722,-4.35,86,84,4.78,RU,1730787607
401,ust'-ilimsk,58.0006,102.6619,2.9,63,100,3.96,RU,1730787608
402,vorkuta,67.5,64.0,-3.65,95,100,5.9,RU,1730787609
403,kuldiga,56.974,21.9572,8.1,74,98,4.3,LV,1730787610
404,intendente alvear,-35.2338,-63.592,11.83,40,0,2.71,AR,1730787611
405,beitbridge,-22.2167,30.0,28.02,31,0,9.27,ZW,1730787612
406,colesberg,-30.72,25.0972,5.32,75,93,8.0,ZA,1730787614
407,odiongan,12.4017,121.9919,28.31,73,89,3.82,PH,1730787617
408,illapel,-31.6308,-71.1653,12.39,69,0,1.05,CL,1730787618
409,solnechnyy,50.7214,136.6319,-4.98,64,100,2.53,RU,1730787619
410,port saint john's,-31.6229,29.5448,13.96,92,100,3.96,ZA,1730787620
411,alotau,-10.3069,150.4462,28.25,77,86,2.67,PG,1730787621
412,ormara,25.2088,64.6357,26.84,74,0,2.36,PK,1730787623
413,portland,45.5234,-122.6762,8.96,90,75,4.12,US,1730787352
414,luwuk,-0.9516,122.7875,29.62,48,70,3.99,ID,1730787625
415,moose jaw,50.4001,-105.5344,5.14,42,75,5.14,CA,1730787626
416,tura,25.5198,90.2201,29.41,55,16,1.45,IN,1730787627
417,banda aceh,5.5577,95.3222,29.04,68,100,6.49,ID,1730787628
418,queenstown,-31.8976,26.8753,5.08,92,100,1.01,ZA,1730787630
419,fortuna,40.5982,-124.1573,11.86,95,100,0.0,US,1730787631
420,aral,40.5156,81.2636,17.26,23,29,1.6,CN,1730787632
421,kone,-21.0595,164.8658,24.62,64,100,1.9,NC,1730787633
422,chukhloma,58.7525,42.6825,-3.09,87,100,3.37,RU,1730787634
423,la sarre,48.8002,-79.1996,7.98,98,100,5.15,CA,1730787635
424,mushie,-3.0167,16.9,22.35,93,100,0.47,CD,1730787636
425,xianju,28.85,120.7333,18.89,69,82,2.99,CN,1730787638
426,velyka lepetykha,47.1757,33.9436,1.85,72,7,6.61,UA,1730787639
427,pangoa,-12.1167,-73.0,21.13,99,100,1.43,PE,1730787640
428,san sebastian de la gomera,28.0916,-17.1133,20.2,77,0,0.0,ES,1730787641
429,progreso,21.2833,-89.6667,24.27,90,50,4.68,MX,1730787642
430,valparaiso,-33.0393,-71.6273,12.8,66,0,1.54,CL,1730787643
431,tongliao,43.6125,122.2653,5.11,30,17,4.94,CN,1730787645
432,tofol,5.3248,163.0078,28.83,66,94,2.06,FM,1730787646
433,mossel bay,-34.1831,22.146,13.96,64,23,6.69,ZA,1730787647
434,olyokminsk,60.3736,120.4264,-11.95,80,63,1.43,RU,1730787648
435,newman,37.3138,-121.0208,13.68,36,1,0.86,US,1730787649
436,jaguaquara,-13.5306,-39.9708,18.7,83,98,3.28,BR,1730787650
437,balashov,51.5502,43.1667,-2.82,87,98,8.02,RU,1730787651
438,naze,28.3667,129.4833,23.51,74,45,6.62,JP,1730787653
439,karratha,-20.7377,116.8463,33.58,34,40,7.46,AU,1730787654
440,kushiro,42.975,144.3747,9.53,46,40,4.12,JP,1730787655
441,salekhard,66.53,66.6019,-2.86,84,100,6.47,RU,1730787492
442,khandyga,62.6667,135.6,-20.55,95,48,0.18,RU,1730787657
443,sinabang,2.4803,96.3801,25.85,86,100,5.62,ID,1730787658
444,jayapura,-2.5333,140.7,26.66,75,86,2.46,ID,1730787660
445,upata,8.0086,-62.3989,21.57,97,87,1.12,VE,1730787661
446,puerto ayacucho,5.6639,-67.6236,24.09,94,62,1.64,VE,1730787662
447,mumford,5.2618,-0.759,24.73,84,26,1.68,GH,1730787663
448,attnang-puchheim,48.0112,13.715,4.16,86,4,0.74,AT,1730787664
449,jinghong,21.991,100.7341,28.08,45,20,2.08,CN,1730787665
450,saposoa,-6.934,-76.7716,21.92,98,72,0.94,PE,1730787666
451,fiume veneto,45.9328,12.7308,8.33,82,0,2.57,IT,1730787668
452,puerto santa,-8.9906,-78.6456,17.05,93,19,3.15,PE,1730787669
453,emerald,-23.5333,148.1667,35.75,23,32,3.79,AU,1730787670
454,minas de matahambre,22.5887,-83.9447,22.24,93,1,2.67,CU,1730787671
455,suoyarvi,62.0833,32.35,-2.29,87,100,2.05,RU,1730787672
456,mandalgovi,45.7625,106.2708,2.74,29,54,5.65,MN,1730787673
457,floro,61.5996,5.0328,8.98,93,75,4.63,NO,1730787676
458,banes,20.9625,-75.7186,24.45,91,76,1.22,CU,1730787677
459,bonanza,14.0289,-84.591,21.35,100,96,0.75,NI,1730787678
460,saint-joseph,-21.3667,55.6167,27.21,75,12,3.05,RE,1730787679
461,sibirskiy,53.5777,83.7577,1.44,49,72,3.48,RU,1730787680
462,port douglas,-16.4833,145.4667,26.54,65,3,3.87,AU,1730787682
463,jasper,37.2001,-94.3502,18.03,97,40,2.06,US,1730787683
464,lycksele,64.5954,18.6735,4.93,93,95,2.06,SE,1730787684
465,vernon,50.2581,-119.2691,7.18,59,100,2.57,CA,1730787685
466,ukata,10.8312,5.8249,19.21,34,5,3.43,NG,1730787686
467,morki,56.4303,48.9947,-2.95,83,100,1.16,RU,1730787687
468,natchitoches,31.7668,-93.1335,22.59,83,18,6.22,US,1730787689
469,ulsteinvik,62.3432,5.8487,10.17,88,74,3.22,NO,1730787690
470,erenhot,43.6475,111.9767,3.72,29,0,4.95,CN,1730787691
471,mangrol,21.1167,70.1167,30.81,48,0,1.41,IN,1730787692
472,spring creek,40.7266,-115.5859,4.83,56,76,3.98,US,1730787693
473,swakopmund,-22.6833,14.5333,13.32,80,5,4.02,NA,1730787694
474,nikolayevsk,50.0282,45.4595,-0.66,84,100,10.09,RU,1730787695
475,zabid,14.1951,43.3152,29.69,58,4,2.79,YE,1730787697
476,yaren,-0.5472,166.916,28.51,70,49,5.5,NR,1730787698
477,roma,43.2128,-75.4557,12.6,77,100,4.63,US,1730787699
478,filadelfia,39.9523,-75.1638,12.31,92,75,0.0,US,1730787700
479,ryotsu-minato,38.0833,138.4333,12.8,59,97,5.05,JP,1730787701
480,kuqa,41.7278,82.9364,15.14,30,50,1.32,CN,1730787702
481,katabu,-4.9333,122.5167,33.36,41,94,3.39,ID,1730787704
482,salto de agua,17.6167,-92.3667,24.05,91,63,1.85,MX,1730787705
483,lamar,33.6668,-95.5836,17.95,97,100,4.12,US,1730787706
484,punta del este,-34.9667,-54.95,17.06,90,100,4.02,UY,1730787707
485,gemena,3.25,19.7667,21.14,96,99,0.93,CD,1730787708
486,abrisham,32.558,51.5731,17.98,48,39,2.11,IR,1730787709
487,kununurra,-15.7667,128.7333,40.99,22,75,2.06,AU,1730787711
488,port macquarie,-31.4333,152.9167,21.15,89,97,0.45,AU,1730787712
489,tutoia,-2.7619,-42.2744,25.57,81,46,6.21,BR,1730787713
490,borskoye,53.0333,51.7167,-0.85,94,100,5.6,RU,1730787714
491,porto novo,6.4965,2.6036,25.9,75,8,1.69,BJ,1730787715
492,rancagua,-34.1708,-70.7444,12.96,50,0,1.68,CL,1730787716
493,mandan,46.8267,-100.8896,-1.44,100,0,3.09,US,1730787717
494,archbald,41.4948,-75.5369,9.84,81,86,0.89,US,1730787719
495,okhotsk,59.3833,143.3,-8.95,65,59,6.95,RU,1730787720
496,crane,31.3974,-102.3501,12.18,50,95,6.14,US,1730787721
497,cabedelo,-6.9811,-34.8339,25.37,68,96,6.56,BR,1730787722
498,khovd,48.0056,91.6419,4.81,46,15,1.85,MN,1730787723
499,gaiman,-43.2897,-65.4929,14.11,38,67,6.52,AR,1730787726
500,melfi,40.9965,15.6514,8.03,87,0,1.2,IT,1730787727
501,usinsk,65.9939,57.5281,-4.69,96,99,6.22,RU,1730787728
502,lorengau,-2.0226,147.2712,28.61,76,99,1.01,PG,1730787729
503,pont rouge,48.8833,-72.0825,2.57,94,100,5.13,CA,1730787730
504,melfort,52.8667,-104.6177,-3.93,80,50,3.6,CA,1730787731
505,pitimbu,-7.4706,-34.8086,26.02,69,86,5.95,BR,1730787732
506,san luis,-33.295,-66.3356,13.34,54,0,8.0,AR,1730787734
507,anori,-3.7728,-61.6442,25.19,75,92,1.55,BR,1730787735
508,lai,9.3952,16.2989,23.09,45,83,1.4,TD,1730787736
509,jimma,7.6667,36.8333,18.64,77,61,0.58,ET,1730787737
510,lata,40.1629,-8.3327,15.4,92,95,3.0,PT,1730787738
511,west bay,19.3667,-81.4167,28.04,83,40,4.12,KY,1730787739
512,posto fiscal rolim de moura,-13.0833,-62.2667,24.47,81,79,1.16,BR,1730787740
513,jalai nur,49.45,117.7,-1.75,33,22,2.37,CN,1730787742
514,sultanah,24.4926,39.5857,25.25,33,0,2.57,SA,1730787743
515,ar ruways,24.1103,52.7306,29.96,44,0,1.55,AE,1730787744
516,arauca,7.0847,-70.7591,22.98,100,0,1.16,CO,1730787745
517,hajin,34.6927,40.827,18.67,63,0,4.25,SY,1730787746
518,bikenibeu village,1.3673,173.1241,29.98,74,40,3.09,KI,1730787747
519,youssoufia,32.2463,-8.5294,18.43,60,0,1.94,MA,1730787749
520,capinota,-17.7167,-66.2333,17.71,55,98,1.62,BO,1730787752
521,tevriz,57.509,72.4042,-0.6,71,99,4.97,RU,1730787753
522,ayr,55.4627,-4.6339,8.06,87,100,2.57,GB,1730787756
523,mangai,-4.05,19.5333,22.43,91,100,0.33,CD,1730787757
524,nago,26.5881,127.9761,25.19,67,69,5.37,JP,1730787758
525,port shepstone,-30.7414,30.455,15.29,90,100,5.61,ZA,1730787759
526,ketchikan,55.3422,-131.6461,4.99,83,43,0.51,US,1730787760
527,lianshan,40.7643,120.8533,11.92,16,1,4.92,CN,1730787761
528,inirida,3.8653,-67.9239,23.17,96,54,2.15,CO,1730787763
529,dakhla,23.6848,-15.958,19.01,94,66,4.63,EH,1730787764
530,zhenzhou,32.2692,119.1789,17.09,47,0,3.9,CN,1730787765
531,malaya vishera,58.8454,32.2222,-2.27,93,93,1.65,RU,1730787766
532,embi,48.8264,58.1442,2.83,51,100,6.81,KZ,1730787767
533,novi grad,45.0458,16.3803,3.26,90,5,0.28,BA,1730787768
534,coahuayana de hidalgo,18.7,-103.6583,25.02,91,72,1.01,MX,1730787769
535,columbia falls,48.3725,-114.1815,3.3,92,100,2.06,US,1730787648
536,hasaki,35.7333,140.8333,17.22,73,100,10.94,JP,1730787772
537,sang-e charak,35.8497,66.4369,22.56,27,89,3.32,AF,1730787773
538,kapiri mposhi,-13.9652,28.6809,26.47,42,68,2.23,ZM,1730787774
539,znamenskoye,57.1281,73.8282,-0.35,68,69,5.12,RU,1730787775
540,ebolowa,2.9,11.15,20.95,98,99,0.49,CM,1730787776
541,moultonborough,43.7548,-71.3967,6.09,91,100,0.5,US,1730787777
542,kamyanka,48.0288,25.9195,0.31,78,8,1.32,UA,1730787779
543,kingston,17.997,-76.7936,26.53,83,75,8.23,JM,1730787780
544,sinop,41.7711,34.8709,3.92,99,100,1.88,TR,1730787781
545,orotina,9.912,-84.5234,22.16,99,100,1.27,CR,1730787782
546,squamish,49.7014,-123.1512,5.27,97,85,0.51,CA,1730787783
547,thunder bay,48.4001,-89.3168,7.99,93,100,2.57,CA,1730787784
548,morteros,-30.7116,-61.9986,16.12,71,83,5.34,AR,1730787786
549,val-d'or,48.1002,-77.7828,6.05,100,100,6.17,CA,1730787787
550,kralendijk,12.15,-68.2667,28.99,79,20,6.17,BQ,1730787788
551,bengkulu,-3.8004,102.2655,29.19,67,78,3.44,ID,1730787789
552,narvik,68.4384,17.4272,6.56,99,100,3.77,NO,1730787790
553,kargasok,59.0556,80.8572,0.35,68,99,8.42,RU,1730787791
554,wynyard,-41.0,145.7167,17.45,68,1,3.13,AU,1730787792
555,pasni,25.2631,63.471,26.99,75,0,2.65,PK,1730787794
556,holualoa,19.6228,-155.9522,20.91,94,75,5.66,US,1730787795
557,mogadishu,2.0371,45.3438,28.93,74,40,4.63,SO,1730787796
558,union hidalgo,16.4723,-94.8295,25.47,90,59,2.6,MX,1730787797
559,lobujya,27.95,86.8167,-4.62,83,100,0.83,NP,1730787798
560,ammon,43.4696,-111.9666,3.32,84,75,10.29,US,1730787799
561,belyy yar,53.6039,91.3903,-0.06,100,100,4.0,RU,1730787801
562,richards bay,-28.783,32.0377,18.36,84,100,6.08,ZA,1730787802
563,hilo,19.7297,-155.09,23.4,100,100,5.14,US,1730787593
564,enshi,30.3,109.4833,22.2,56,25,0.74,CN,1730787804
565,turbat,26.0023,63.044,30.43,42,0,2.08,PK,1730787806
566,bamnet narong,15.4992,101.6897,26.02,74,92,7.01,TH,1730787808
567,pahrump,36.2083,-115.9839,10.14,28,0,0.89,US,1730787646
568,opuwo,-18.0607,13.84,24.27,16,21,1.73,NA,1730787810
569,savelugu,9.6244,-0.8253,21.66,35,13,2.8,GH,1730787811
570,northam,51.0333,-4.2167,12.56,94,53,3.86,GB,1730787812
571,sakakah,29.9697,40.2064,17.76,39,18,2.19,SA,1730787813
572,hovd,48.0056,91.6419,4.81,46,15,1.85,MN,1730787814
573,aljezur,37.3191,-8.8033,17.49,96,43,2.84,PT,1730787816
574,el calafate,-50.3408,-72.2768,3.6,74,15,2.7,AR,1730787817
575,island harbour,50.724,-1.2758,11.1,71,100,0.45,GB,1730787818
576,nizhniy odes,63.6445,54.856,-4.66,88,96,2.91,RU,1730787819
577,hemsby,52.6971,1.6918,9.4,94,95,1.31,GB,1730787820
578,byford,-32.2167,116.0,20.29,75,75,4.63,AU,1730787821
579,mikumi,-7.4041,36.9831,26.83,61,28,2.0,TZ,1730787823
580,sao paulo de olivenca,-3.3783,-68.8725,22.6,87,96,0.82,BR,1730787824
581,moranbah,-22.0016,148.0466,36.18,15,71,7.53,AU,1730787825
