City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
137,fuglafjordur,62.244,-6.814,283.38,96,100,11.51,FO,1730579509
138,polyarnyy,69.1989,33.4478,270.62,87,100,6.01,RU,1730579510
139,alice springs,-23.7,133.8833,300.9,15,100,3.09,AU,1730579512
140,prince george,53.9166,-122.753,274.84,95,100,1.03,CA,1730579402
141,hadibu,12.65,54.0333,299.8,80,32,2.14,YE,1730579514
142,pacific grove,36.6177,-121.9166,289.64,85,40,5.14,US,1730579419
143,korla,41.7597,86.1469,282.98,48,37,2.15,CN,1730579516
144,longyearbyen,78.2186,15.6401,272.06,74,75,4.12,SJ,1730579517
145,al manaqil,14.2459,32.9891,299.64,18,11,4.36,SD,1730579519
146,ikongo,-21.8833,47.4333,293.54,97,67,0.6,MG,1730579520
147,akureyri,65.6835,-18.0878,269.11,86,75,2.06,IS,1730579521
148,fale old settlement,-9.3852,-171.2468,299.07,85,100,4.61,TK,1730579522
149,vanimo,-2.6741,141.3028,297.32,88,100,1.29,PG,1730579523
150,andenne,50.4894,5.0951,283.83,93,90,2.65,BE,1730579524
151,valparaiso,-33.0393,-71.6273,297.95,52,0,6.17,CL,1730579525
152,gobabis,-22.45,18.9667,298.16,34,94,3.31,NA,1730579527
153,isafjordur,66.0755,-23.124,272.59,66,97,2.38,IS,1730579528
154,panshan,41.1881,122.0494,284.08,90,4,4.15,CN,1730579529
155,gonzales,30.2385,-90.9201,301.51,72,100,2.57,US,1730579530
156,valdivia,-39.8142,-73.2459,289.2,52,42,2.53,CL,1730579531
157,newman,37.3138,-121.0208,291.5,57,26,1.79,US,1730579532
158,kodiak,57.79,-152.4072,279.88,87,100,2.57,US,1730579533
159,xining,36.6167,101.7667,278.48,73,99,1.61,CN,1730579536
160,banda aceh,5.5577,95.3222,299.81,78,100,5.48,ID,1730579537
161,qamdo,31.1667,97.2333,273.7,59,23,0.38,CN,1730579538
162,sandnessjoen,66.0217,12.6316,278.96,71,100,9.34,NO,1730579494
